Date,WindPower,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE,"ROUND(A.WS,1)","ROUND(A.POWER,0)",YD15
2022/3/1 11:00,-169,2.8,5563,120,-2.3,21,838,0.3,-169,0
2022/3/1 11:15,-157,2.8,4700,135,-1.6,20,838,0.4,-157,0
2022/3/1 11:30,-170,2.8,4685,165,-1.1,19,838,1.1,-170,0
2022/3/1 11:45,-196,2.7,4670,195,-0.6,19,838,1.8,-196,0
2022/3/1 12:00,-204,2.7,4655,225,-0.1,18,838,2.2,-204,0
2022/3/1 12:15,6033,3,7077,244,0.4,17,838,3.4,6033,0
2022/3/1 12:30,14937,3.5,11935,251,0.9,16,838,4,14937,5695
2022/3/1 12:45,22630,4,16793,259,1.4,15,837,4.7,22630,9045
2022/3/1 13:00,43169,4.5,21651,266,1.9,14,837,4.8,43169,39363
2022/3/1 13:15,46421,5.1,28131,270,2.3,13,837,4.9,46421,42234
2022/3/1 13:30,50665,5.7,36233,270,2.7,12,837,5.1,50665,47151
2022/3/1 13:45,54558,6.2,44336,270,3,11,837,5.2,54558,51925
2022/3/1 14:00,53644,6.8,52438,270,3.4,10,837,5.3,53644,48826
2022/3/1 14:15,71687,7.2,60987,270,3.7,10,837,5.9,71687,60049
2022/3/1 14:30,83757,7.4,69984,270,4,10,837,6.2,83757,84755
2022/3/1 14:45,90018,7.7,78980,270,4.3,10,836,6.4,90018,76213
2022/3/1 15:00,106072,7.9,87977,270,4.6,10,836,6.8,106072,87938
2022/3/1 15:15,123225,8.1,95269,270,4.8,10,836,7.5,123225,103475
2022/3/1 15:30,106547,8.3,100858,270,4.9,10,836,8.1,106547,137183
2022/3/1 15:45,118126,8.5,106446,270,5,11,836,8.6,118126,105944
2022/3/1 16:00,109768,8.7,112035,270,5.1,11,836,9.1,109768,116831
2022/3/1 16:15,93687,8.9,115547,270,5.1,11,836,8.8,93687,98490
2022/3/1 16:30,104584,9.1,116982,270,5.1,11,836,8.4,104584,97988
2022/3/1 16:45,97597,9.3,118417,270,5.1,12,835,7.7,97597,103096
2022/3/1 17:00,92180,9.5,119852,270,5.1,12,835,7.4,92180,87938
2022/3/1 17:15,80044,9.5,120112,270,5,12,835,7.6,80044,87268
2022/3/1 17:30,106628,9.2,119195,270,4.9,12,835,8.3,106628,81489
2022/3/1 17:45,122154,9,118279,270,4.8,13,836,8.2,122154,107703
2022/3/1 18:00,127591,8.7,117362,270,4.7,13,836,8.8,127591,122275
2022/3/1 18:15,134668,8.5,114695,270,4.5,13,836,9.1,134668,123993
2022/3/1 18:30,125169,8.2,110276,270,4.2,13,836,8.9,125169,132660
2022/3/1 18:45,104509,7.9,105857,270,4,14,836,8.8,104509,122778
2022/3/1 19:00,107955,7.6,101438,270,3.7,14,836,8.6,107955,102091
2022/3/1 19:15,157892,7.4,96084,270,3.4,14,836,8,157892,108540
2022/3/1 19:30,132523,7.1,89796,270,3,15,836,7.4,132523,138774
2022/3/1 19:45,112965,6.8,83507,270,2.7,15,836,6.7,112965,133498
2022/3/1 20:00,90140,6.5,77219,270,2.3,16,836,6.2,90140,105441
2022/3/1 20:15,88222,6.4,72222,270,1.9,16,836,6.2,88222,81321
2022/3/1 20:30,82442,6.4,68517,270,1.6,16,836,6.1,82442,85760
2022/3/1 20:45,71006,6.3,64812,270,1.2,17,836,5.7,71006,69013
2022/3/1 21:00,65041,6.3,61107,270,0.9,17,836,5.5,65041,65325
2022/3/1 21:15,83053,6.3,57630,274,0.5,17,836,5.9,83053,63148
2022/3/1 21:30,66411,6.3,54382,281,0.2,18,836,5.5,66411,75710
2022/3/1 21:45,52125,6.2,51134,289,-0.1,18,837,5,52125,59714
2022/3/1 22:00,37558,6.2,47886,296,-0.4,19,837,4.4,37558,46816
2022/3/1 22:15,31588,6.2,45346,300,-0.7,19,837,4.3,31588,30988
2022/3/1 22:30,29706,6.1,43514,300,-1,20,837,4.1,29706,27051
2022/3/1 22:45,33949,6,41681,300,-1.3,21,837,4.2,33949,26381
2022/3/1 23:00,37629,5.9,39849,300,-1.6,22,837,4.4,37629,30150
2022/3/1 23:15,32844,5.9,38959,300,-1.9,22,837,4.2,32844,31931
2022/3/1 23:30,35346,5.9,39010,300,-2.2,22,837,4.3,35346,28643
2022/3/1 23:45,35001,5.9,39061,300,-2.4,23,836,4.3,35001,30150
2022/3/2 0:00,39284,5.7,28190,300,-2.8,24,836,4.4,39284,34421
2022/3/2 0:15,43814,5.7,27730,300,-3,24,836,4.6,43814,36766
2022/3/2 0:30,45371,5.7,27501,300,-3.1,24,836,4.7,45371,40870
2022/3/2 0:45,36778,5.6,27272,300,-3.3,24,836,4.3,36778,42378
2022/3/2 1:00,30181,5.6,27043,300,-3.4,24,836,4,30181,32160
2022/3/2 1:15,31528,5.6,27948,300,-3.5,24,836,4.1,31528,24371
2022/3/2 1:30,35949,5.6,29987,300,-3.6,24,836,4.4,35949,30150
2022/3/2 1:45,34709,5.6,32026,300,-3.7,24,835,4.4,34709,32495
2022/3/2 2:00,35835,5.6,34065,300,-3.8,24,835,4.4,35835,30653
2022/3/2 2:15,39251,5.6,36451,300,-3.9,24,835,4.5,39251,31658
2022/3/2 2:30,43350,5.7,39184,300,-4,24,835,4.6,43350,37101
2022/3/2 2:45,45969,5.7,41916,300,-4.1,24,835,4.8,45969,39698
2022/3/2 3:00,50418,5.8,44649,300,-4.2,24,835,5.1,50418,43718
2022/3/2 3:15,60560,5.8,47335,300,-4.3,24,835,5.5,60560,50585
2022/3/2 3:30,57390,5.9,49974,300,-4.4,24,835,5.3,57390,55957
2022/3/2 3:45,57572,5.9,52614,300,-4.5,25,835,5.2,57572,52763
2022/3/2 4:00,50637,6,55253,300,-4.6,25,835,4.9,50637,50334
2022/3/2 4:15,46909,6,56759,300,-4.7,25,835,4.9,46909,46453
2022/3/2 4:30,38212,6,57130,300,-4.8,25,835,4.6,38212,43048
2022/3/2 4:45,24073,6.1,57501,300,-4.9,26,835,3.7,24073,32328
2022/3/2 5:00,12494,6.1,57872,300,-5,26,835,3,12494,17253
2022/3/2 5:15,3198,6.1,56463,300,-5.1,26,835,2.3,3198,6365
2022/3/2 5:30,688,6.1,53274,300,-5.2,27,835,2,688,0
2022/3/2 5:45,976,6,50085,300,-5.3,27,835,2,976,-1256
2022/3/2 6:00,1297,6,46896,300,-5.4,28,835,2.1,1297,0
2022/3/2 6:15,1341,6,44268,300,-5.6,28,835,2.2,1341,0
2022/3/2 6:30,2869,6,42202,300,-5.7,29,835,2.6,2869,0
2022/3/2 6:45,4796,5.9,40136,300,-5.8,29,835,2.8,4796,1759
2022/3/2 7:00,12432,5.9,38070,300,-5.9,30,835,3.3,12432,4439
2022/3/2 7:15,13563,5.9,36056,300,-6.1,30,835,3.2,13563,10553
2022/3/2 7:30,15705,5.9,34093,300,-6.3,31,835,3.4,15705,11474
2022/3/2 7:45,24371,5.9,32130,300,-6.5,31,836,3.7,24371,14489
2022/3/2 8:00,28772,5.9,30167,300,-6.7,32,836,3.9,28772,22529
2022/3/2 8:15,22000,5.9,29099,300,-6.7,32,836,3.5,22000,23031
2022/3/2 8:30,19544,5.9,28928,300,-6.5,32,836,3.3,19544,19933
2022/3/2 8:45,13209,5.9,28757,300,-6.2,31,836,2.9,13209,15188
2022/3/2 9:00,8841,5.9,28586,300,-6,31,836,2.8,8841,10050
2022/3/2 9:15,10999,6,29110,296,-5.5,30,836,2.9,10999,6198
2022/3/2 9:30,7345,6.1,30329,289,-4.6,28,836,2.7,7345,8040
2022/3/2 9:45,10056,6.2,31548,281,-3.8,27,837,3,10056,3936
2022/3/2 10:00,6472,6.3,32767,274,-2.9,25,837,2.7,6472,6533
2022/3/2 10:15,2332,6.4,35384,270,-2.1,23,837,2.2,2332,2429
2022/3/2 10:30,6789,6.5,39398,270,-1.3,22,837,2.8,6789,0
2022/3/2 10:45,20998,6.6,43412,270,-0.6,21,837,3.7,20998,6030
2022/3/2 11:00,36117,6.7,47426,270,0.2,20,837,4.5,36117,21943
2022/3/2 11:15,39022,7,53242,270,0.9,19,837,5,39022,36264
2022/3/2 11:30,39552,7.3,60859,270,1.4,18,837,5.6,39552,42378
2022/3/2 11:45,70442,7.7,68476,270,2,18,837,6.1,70442,42210
2022/3/2 12:00,77047,8,76093,270,2.5,17,837,6.1,77047,71439
2022/3/2 12:15,89142,8.4,83863,270,3,17,837,6.5,89142,82829
2022/3/2 12:30,114529,8.7,91787,270,3.4,17,837,7,114529,88943
2022/3/2 12:45,124925,9,99711,270,3.9,16,836,7.2,124925,120098
2022/3/2 13:00,129126,9.3,107635,270,4.3,16,836,7.5,129126,121773
2022/3/2 13:15,131999,9.7,115061,270,4.7,16,836,8.2,131999,127886
2022/3/2 13:30,129076,10,121988,270,5,16,836,8.6,129076,126714
2022/3/2 13:45,137083,10.4,128915,270,5.3,15,836,9.5,137083,129226
2022/3/2 14:00,144899,10.7,135842,270,5.6,15,836,9.9,144899,136429
2022/3/2 14:15,137490,10.9,141404,270,5.9,15,836,11.2,137490,142040
2022/3/2 14:30,135644,10.9,145601,270,6.1,15,836,11.3,135644,135089
2022/3/2 14:45,127328,11,149798,270,6.3,14,835,11.3,127328,128891
2022/3/2 15:00,121611,11,153995,270,6.5,14,835,10.7,121611,121103
2022/3/2 15:15,108321,11,157356,270,6.7,14,835,10.9,108321,119763
2022/3/2 15:30,112740,11.1,159881,270,6.8,14,835,10.7,112740,107033
2022/3/2 15:45,113246,11.1,162406,270,6.9,13,835,11.5,113246,111053
2022/3/2 16:00,111243,11.2,164931,270,7,13,835,11.1,111243,110718
2022/3/2 16:15,107779,11.2,166377,270,7.1,13,835,12.1,107779,98825
2022/3/2 16:30,95403,11.2,166746,270,7.1,13,835,11.8,95403,105441
2022/3/2 16:45,80997,11.3,167115,270,7.1,13,835,12.1,80997,91874
2022/3/2 17:00,66630,11.3,167484,270,7.1,13,835,12,66630,71774
2022/3/2 17:15,59408,11.2,166890,270,7,13,835,12,59408,57536
2022/3/2 17:30,61826,10.9,165334,270,6.9,13,835,11.7,61826,59044
2022/3/2 17:45,39799,10.6,163779,270,6.7,13,835,11.1,39799,57201
2022/3/2 18:00,39963,10.3,162223,270,6.6,13,835,10.9,39963,39363
2022/3/2 18:15,49371,10,157951,270,6.4,13,835,9.7,49371,39530
2022/3/2 18:30,69291,9.7,150964,270,6.1,14,835,10.4,69291,48994
2022/3/2 18:45,77136,9.4,143976,270,5.8,14,835,9.8,77136,73868
2022/3/2 19:00,85354,9.1,136989,270,5.5,15,835,9.3,85354,74203
2022/3/2 19:15,96937,8.8,127383,270,5.1,15,835,8.4,96937,89613
2022/3/2 19:30,126512,8.5,115159,270,4.6,16,835,7.7,126512,110718
2022/3/2 19:45,122525,8.2,102935,270,4.1,16,836,7.3,122525,131153
2022/3/2 20:00,97136,7.9,90711,270,3.6,17,836,6.4,97136,109880
2022/3/2 20:15,78806,7.6,81314,270,3.2,17,836,5.9,78806,86263
2022/3/2 20:30,57429,7.4,74745,270,2.9,18,836,5.2,57429,71941
2022/3/2 20:45,49289,7.3,68175,270,2.5,18,836,4.8,49289,49329
2022/3/2 21:00,46620,7.1,61606,270,2.2,19,836,4.9,46620,48994
2022/3/2 21:15,45066,6.9,56528,274,1.8,19,836,4.7,45066,42545
2022/3/2 21:30,39881,6.8,52943,281,1.5,20,836,4.5,39881,41373
2022/3/2 21:45,42215,6.7,49357,289,1.2,20,836,4.6,42215,37436
2022/3/2 22:00,38174,6.6,45772,296,0.9,21,836,4.6,38174,37436
2022/3/2 22:15,47478,6.4,43615,300,0.6,21,836,4.9,47478,35929
2022/3/2 22:30,53162,6.3,42886,300,0.3,22,836,5.2,53162,45141
2022/3/2 22:45,44076,6.2,42158,300,0,23,836,4.8,44076,49831
2022/3/2 23:00,31155,6.1,41429,300,-0.3,24,836,4.1,31155,38441
2022/3/2 23:15,23930,6.1,41961,300,-0.6,25,836,3.7,23930,25544
2022/3/2 23:30,24681,6.2,43754,300,-0.8,26,836,3.7,24681,19430
2022/3/2 23:45,23364,6.3,45546,300,-1,27,836,3.7,23364,20938
2022/3/3 0:00,28556,7.3,44271.5,300,-0.7,27,836,4,28556,21943
2022/3/3 0:15,49107,7.4,45222.8,300,-0.9,27,836,4.8,49107,29983
2022/3/3 0:30,78518,7.5,45759.7,300,-1,27,836,5.9,78518,51925
2022/3/3 0:45,98517,7.6,46296.6,300,-1.1,28,836,6.5,98517,79981
2022/3/3 1:00,102846,7.7,46833.5,300,-1.2,28,836,6.5,102846,98658
2022/3/3 1:15,104104,7.8,47873.7,300,-1.3,28,836,6.5,104104,102929
2022/3/3 1:30,102059,7.9,49418.6,300,-1.4,28,836,6.4,102059,103264
2022/3/3 1:45,104066,8,50962.8,300,-1.4,28,836,6.6,104066,98155
2022/3/3 2:00,97429,8.1,52507.7,300,-1.5,28,836,6.4,97429,99328
2022/3/3 2:15,96177,8,53714.5,300,-1.5,28,836,6.3,96177,91706
2022/3/3 2:30,97542,7.9,54584.6,300,-1.6,28,836,6.4,97542,90869
2022/3/3 2:45,90318,7.8,55454,300,-1.7,29,836,6.2,90318,94721
2022/3/3 3:00,70737,7.7,56324.1,300,-1.8,29,836,5.6,70737,78558
2022/3/3 3:15,54802,7.5,56385,300,-2,29,836,4.8,54802,64823
2022/3/3 3:30,32906,7.4,55637.4,300,-2.1,29,836,3.8,32906,45811
2022/3/3 3:45,24254,7.3,54889.1,300,-2.3,29,835,3.5,24254,29480
2022/3/3 4:00,12835,7.2,54141.5,300,-2.4,29,835,2.8,12835,17755
2022/3/3 4:15,13307,7.1,52575.6,300,-2.5,29,835,3.1,13307,8375
2022/3/3 4:30,13937,7,50192.1,300,-2.6,29,835,3.1,13937,10888
2022/3/3 4:45,10232,6.9,47807.9,300,-2.7,30,835,2.9,10232,10050
2022/3/3 5:00,15531,6.8,45424.4,300,-2.8,30,835,3.3,15531,7538
2022/3/3 5:15,21414,6.7,43411.2,300,-3,30,835,3.6,21414,13316
2022/3/3 5:30,19121,6.7,41769.7,300,-3.1,30,835,3.3,19121,17923
2022/3/3 5:45,7409,6.6,40128.2,300,-3.2,31,835,2.5,7409,13651
2022/3/3 6:00,4896,6.6,38486.7,300,-3.3,31,835,2.3,4896,3266
2022/3/3 6:15,1103,6.6,37116.8,300,-3.5,31,835,1.7,1103,1089
2022/3/3 6:30,-20,6.5,36018.5,300,-3.6,31,835,1.7,-20,-1256
2022/3/3 6:45,274,6.5,34920.2,300,-3.8,32,835,1.6,274,-754
2022/3/3 7:00,-266,6.4,33821.9,300,-3.9,32,835,1.2,-266,-921
2022/3/3 7:15,-167,6.4,33288.5,300,-4,32,835,1.8,-167,-921
2022/3/3 7:30,1712,6.4,33320,300,-4.1,32,835,1.7,1712,-921
2022/3/3 7:45,784,6.4,33350.8,300,-4.2,33,836,2,784,0
2022/3/3 8:00,2543,6.4,33382.3,300,-4.3,33,836,2.7,2543,0
2022/3/3 8:15,14977,6.4,33332.6,300,-4.2,33,836,3.3,14977,7370
2022/3/3 8:30,24301,6.5,33202.4,300,-4,32,836,3.7,24301,14321
2022/3/3 8:45,30160,6.6,33072.9,300,-3.7,32,836,3.9,30160,24706
2022/3/3 9:00,35855,6.7,32942.7,300,-3.5,31,836,4.1,35855,28810
2022/3/3 9:15,48176,6.8,33587.4,296,-3,30,836,4.8,48176,37436
2022/3/3 9:30,49896,6.9,35007,289,-2.3,29,836,4.9,49896,45309
2022/3/3 9:45,56339,7,36425.9,281,-1.5,27,837,5.2,56339,49496
2022/3/3 10:00,52173,7.1,37845.5,274,-0.8,26,837,5.1,52173,54605
2022/3/3 10:15,48413,7.3,40512.5,270,-0.1,24,837,4.9,48413,52428
2022/3/3 10:30,51115,7.5,44427.6,270,0.5,23,837,5,51115,46816
2022/3/3 10:45,84163,7.6,48342,270,1.1,22,837,6.2,84163,54225
2022/3/3 11:00,116115,7.8,52257.1,270,1.7,21,837,6.8,116115,87938
2022/3/3 11:15,124065,8.1,84630,270,2.2,20,837,7.2,124065,120265
2022/3/3 11:30,161954,8.5,98991,270,2.6,19,837,8.2,161954,122778
2022/3/3 11:45,182045,8.9,113353,270,3,19,837,8.7,182045,166830
2022/3/3 12:00,177903,9.3,127714,270,3.4,18,837,8.5,177903,178388
2022/3/3 12:15,147126,9.7,139784,270,3.7,18,837,7.7,147126,170096
2022/3/3 12:30,139136,10.1,149562,270,3.9,18,837,7.6,139136,136596
2022/3/3 12:45,120858,10.4,159340,270,4,17,837,8.4,120858,140868
2022/3/3 13:00,106925,10.8,169118,270,4.2,17,837,10.2,106925,114151
2022/3/3 13:15,100250,11.2,175050,270,4.4,17,837,11.2,100250,104771
2022/3/3 13:30,85426,11.6,177136,270,4.6,17,837,11.5,85426,99830
2022/3/3 13:45,77051,12,179221,270,4.8,16,836,12.1,77051,82996
2022/3/3 14:00,67138,12.4,181307,270,5,16,836,11.8,67138,70936
2022/3/3 14:15,65252,12.7,183016,270,5.2,16,836,11.8,65252,67168
2022/3/3 14:30,68112,12.8,184347,270,5.4,16,836,11.5,68112,62143
2022/3/3 14:45,68385,12.9,185679,270,5.7,16,836,11.9,68385,67419
2022/3/3 15:00,67883,13,187010,270,5.9,16,836,11.8,67883,69429
2022/3/3 15:15,87300,13.1,187614,270,6,16,836,11.7,87300,68759
2022/3/3 15:30,86233,13.2,187491,270,6.1,17,836,12.2,86233,76380
2022/3/3 15:45,87366,13.3,187368,270,6.2,17,835,11.9,87366,86263
2022/3/3 16:00,77175,13.4,187245,270,6.3,18,835,12.7,77175,84169
2022/3/3 16:15,74431,13.5,186910,270,6.3,19,835,12.2,74431,72276
2022/3/3 16:30,75976,13.6,186365,270,6.3,20,835,12.1,75976,69764
2022/3/3 16:45,69341,13.7,185819,270,6.2,21,835,12.1,69341,72276
2022/3/3 17:00,60395,13.8,185274,270,6.2,22,835,12.5,60395,75710
2022/3/3 17:15,39413,13.7,184761,270,6.2,22,835,12.5,39413,48826
2022/3/3 17:30,37870,13.3,184281,270,6.2,21,835,11.9,37870,38609
2022/3/3 17:45,37515,12.9,183801,270,6.2,21,836,11.7,37515,36431
2022/3/3 18:00,40038,12.5,183321,270,6.2,20,836,11.4,40038,36599
2022/3/3 18:15,41595,12.1,181112,270,6.1,20,836,11.5,41595,40368
2022/3/3 18:30,42703,11.7,177173,270,5.9,20,836,11.7,42703,41875
2022/3/3 18:45,42727,11.3,173234,270,5.7,19,836,11.1,42727,41875
2022/3/3 19:00,45637,10.9,169295,270,5.5,19,836,11,45637,42378
2022/3/3 19:15,45837,10.5,160837,270,5.2,19,836,11.8,45837,43383
2022/3/3 19:30,44820,10.1,147860,270,4.8,20,836,10.9,44820,47821
2022/3/3 19:45,58513,9.8,134883,270,4.4,20,837,10.4,58513,45141
2022/3/3 20:00,129417,9.4,85334.2,270,4,21,837,8.3,129417,63483
2022/3/3 20:15,139395,9,78112.3,270,3.7,21,837,7.5,139395,118264
2022/3/3 20:30,148253,8.7,72751,270,3.4,21,837,8,148253,139946
2022/3/3 20:45,162012,8.3,67390.4,270,3.1,22,838,8,162012,168338
2022/3/3 21:00,150915,8,62029.1,270,2.8,22,838,7.6,150915,150331
2022/3/3 21:15,149232,7.7,57538.6,274,2.6,22,838,7.8,149232,151923
2022/3/3 21:30,122377,7.4,53917.5,281,2.3,23,838,7.1,122377,144385
2022/3/3 21:45,82089,7.1,50297.1,289,2,23,838,6,82089,107703
2022/3/3 22:00,52143,6.8,46676,296,1.7,24,838,5.1,52143,69261
2022/3/3 22:15,56232,6.5,43546.3,300,1.5,25,838,5.2,56232,47821
2022/3/3 22:30,62918,6.2,40908,300,1.2,27,838,5.4,62918,52930
2022/3/3 22:45,41296,6,38269,300,0.9,28,839,4.7,41296,56364
2022/3/3 23:00,32402,5.7,35630.7,300,0.6,30,839,4.2,32402,34421
2022/3/3 23:15,21871,5.6,34085.1,300,0.3,32,839,3.7,21871,27445
2022/3/3 23:30,20416,5.5,33633.6,300,0,35,839,3.5,20416,18425
2022/3/3 23:45,15557,5.4,33181.4,300,-0.2,38,839,3.1,15557,16918
2022/3/4 0:00,11416,6.5,21837.9,270,-1.1,43,839,3,11416,10050
2022/3/4 0:15,12634,6.2,19120.5,274,-1.3,43,839,3.1,12634,10050
2022/3/4 0:30,8933,5.9,17185,281,-1.6,42,839,2.8,8933,10050
2022/3/4 0:45,5573,5.6,15248.8,289,-1.9,42,839,2.4,5573,4774
2022/3/4 1:00,5313,5.3,13313.3,296,-2.2,41,839,2.3,5313,3099
2022/3/4 1:15,3900,5,11930.1,304,-2.4,42,839,2.3,3900,3099
2022/3/4 1:30,3129,4.8,11100.6,311,-2.5,43,839,1.9,3129,754
2022/3/4 1:45,5288,4.7,10271.1,319,-2.7,45,839,1.8,5288,1424
2022/3/4 2:00,3653,4.5,9441.6,326,-2.8,46,839,1.7,3653,3936
2022/3/4 2:15,427,4.4,8877.4,330,-2.9,48,839,1.2,427,1424
2022/3/4 2:30,-138,4.3,8579.2,330,-3,49,839,1.2,-138,-1089
2022/3/4 2:45,-140,4.2,8281.7,330,-3,51,838,0.9,-140,-921
2022/3/4 3:00,-117,4.1,7983.5,330,-3.1,52,838,0.7,-117,-921
2022/3/4 3:15,-168,4.1,7756.7,330,-3.1,53,838,0.7,-168,-921
2022/3/4 3:30,-182,4,7601.3,330,-3.2,53,838,0.5,-182,-921
2022/3/4 3:45,-198,3.9,7445.9,330,-3.3,54,838,0.4,-198,-921
2022/3/4 4:00,-197,3.8,7290.5,330,-3.4,54,838,0.8,-197,-921
2022/3/4 4:15,-223,3.8,6917.4,330,-3.6,54,838,0.8,-223,-921
2022/3/4 4:30,-214,3.7,6325.9,330,-3.8,55,838,1,-214,-921
2022/3/4 4:45,-202,3.7,5735.1,330,-3.9,56,837,0.8,-202,-921
2022/3/4 5:00,-335,3.6,5143.6,330,-4.1,57,837,0.4,-335,-921
2022/3/4 5:15,-203,3.5,4463.2,330,-4.3,57,837,0.2,-203,-1089
2022/3/4 5:30,-184,3.3,3692.5,330,-4.5,58,837,0.5,-184,-921
2022/3/4 5:45,-208,3.2,2921.8,330,-4.7,59,837,0.8,-208,-921
2022/3/4 6:00,-244,3,2151.1,330,-4.9,60,837,1.2,-244,-1089
2022/3/4 6:15,-258,2.9,1880.2,326,-5.1,61,837,0.6,-258,-1089
2022/3/4 6:30,-254,2.8,2109.1,319,-5.4,62,837,0.9,-254,-1089
2022/3/4 6:45,-283,2.7,2338,311,-5.6,63,837,0.8,-283,-1089
2022/3/4 7:00,-279,2.6,2566.9,304,-5.9,64,837,0.8,-279,-921
2022/3/4 7:15,-296,2.5,3301.9,304,-6.1,64,837,1.1,-296,-921
2022/3/4 7:30,-339,2.5,4544.4,311,-6.3,64,837,0.7,-339,-1089
2022/3/4 7:45,-366,2.6,5786.9,319,-6.4,65,837,0.6,-366,-1089
2022/3/4 8:00,-339,2.6,7029.4,326,-6.6,65,837,0.4,-339,-1089
2022/3/4 8:15,-340,2.4,7505.4,319,-6.5,64,837,0.5,-340,-1089
2022/3/4 8:30,-273,2.1,7215.6,296,-6,61,837,0.4,-273,-1089
2022/3/4 8:45,-221,1.8,6926.5,274,-5.5,59,838,0.5,-221,-297
2022/3/4 9:00,571,1.5,6636.7,251,-5,56,838,2.1,571,-921
2022/3/4 9:15,20827,1.3,6351.8,229,-4.3,53,838,3.7,20827,4271
2022/3/4 9:30,11308,1.4,6071.8,206,-3.4,50,838,2.9,11308,17085
2022/3/4 9:45,6978,1.4,5791.8,184,-2.5,46,838,2.5,6978,6868
2022/3/4 10:00,12017,1.5,5511.8,161,-1.6,43,838,2.8,12017,6868
2022/3/4 10:15,12952,1.7,5254.9,146,-0.8,40,838,3,12952,9715
2022/3/4 10:30,15601,2.1,5020.4,139,-0.2,39,838,3.2,15601,11474
2022/3/4 10:45,11477,2.6,4785.9,131,0.3,37,838,2.9,11477,13234
2022/3/4 11:00,3478,3,4551.4,124,0.9,36,838,2.2,3478,8040
2022/3/4 11:15,268,3.1,4133.5,124,1.4,34,838,1.7,268,0
2022/3/4 11:30,-326,2.9,3532.9,131,1.9,33,838,1.4,-326,-1089
2022/3/4 11:45,-165,2.7,2933,139,2.4,32,837,1.2,-165,-921
2022/3/4 12:00,-139,2.5,2332.4,146,2.9,31,837,1.3,-139,0
2022/3/4 12:15,-123,2.4,1918.7,154,3.3,29,837,1.3,-123,0
2022/3/4 12:30,-133,2.4,1692.6,161,3.7,28,837,1.5,-133,0
2022/3/4 12:45,-140,2.5,1465.8,169,4.1,27,836,1.7,-140,0
2022/3/4 13:00,-125,2.5,1239.7,176,4.5,26,836,2,-125,0
2022/3/4 13:15,-112,2.6,1289.4,184,4.9,25,836,1.8,-112,0
2022/3/4 13:30,-112,2.8,1615.6,191,5.2,24,836,1.6,-112,0
2022/3/4 13:45,-101,2.9,1941.8,199,5.5,23,835,1.6,-101,0
2022/3/4 14:00,-104,3.1,2268,206,5.8,22,835,1.8,-104,0
2022/3/4 14:15,-113,3.2,2743.3,214,6.1,22,835,1.8,-113,0
2022/3/4 14:30,-127,3.2,3367.7,221,6.4,21,835,2.1,-127,0
2022/3/4 14:45,11,3.1,3992.8,229,6.7,20,834,2,11,0
2022/3/4 15:00,955,3.1,4617.2,236,7,19,834,2.4,955,0
2022/3/4 15:15,2738,3.2,5839.4,244,7.2,19,834,2.8,2738,0
2022/3/4 15:30,7391,3.3,7659.4,251,7.4,19,834,3.4,7391,2931
2022/3/4 15:45,13503,3.4,9480.1,259,7.5,18,834,3.4,13503,9380
2022/3/4 16:00,8201,3.5,11300.1,266,7.7,18,834,3,8201,8971
2022/3/4 16:15,4744,3.6,12841.5,270,7.9,18,834,2.9,4744,8040
2022/3/4 16:30,9780,3.8,14103.6,270,8,17,834,3.2,9780,2094
2022/3/4 16:45,7670,4.1,15366.4,270,8.1,17,833,3,7670,7035
2022/3/4 17:00,12622,4.3,16628.5,270,8.2,16,833,3.7,12622,5695
2022/3/4 17:15,27488,4.4,17069.5,270,8.2,16,833,4.2,27488,14321
2022/3/4 17:30,26146,4.3,16688,270,8.2,16,833,4.1,26146,25879
2022/3/4 17:45,28704,4.3,16307.2,270,8.1,16,833,4.2,28704,22864
2022/3/4 18:00,26010,4.2,15925.7,270,8.1,16,833,4,26010,30150
2022/3/4 18:15,32849,4.2,15446.9,266,8,16,833,4.4,32849,26884
2022/3/4 18:30,34254,4.1,14869.4,259,7.8,16,833,4.4,34254,28140
2022/3/4 18:45,15019,4.1,14291.9,251,7.6,17,833,3.1,15019,25376
2022/3/4 19:00,11700,4,13714.4,244,7.4,17,833,3,11700,9548
2022/3/4 19:15,11157,4,13352.5,240,7.1,17,833,2.9,11157,9045
2022/3/4 19:30,7417,4,13206.2,240,6.7,18,833,2.6,7417,8710
2022/3/4 19:45,10116,3.9,13060.6,240,6.3,19,834,2.8,10116,5276
2022/3/4 20:00,7677,3.9,12914.3,240,5.9,20,834,2.6,7677,8543
2022/3/4 20:15,6821,3.9,12688.9,240,5.5,20,834,2.6,6821,5276
2022/3/4 20:30,4180,3.9,12384.4,240,5.2,21,834,2.3,4180,3601
2022/3/4 20:45,3550,3.9,12079.9,240,4.8,22,834,2.3,3550,1759
2022/3/4 21:00,6017,3.9,11775.4,240,4.5,23,834,2.6,6017,2429
2022/3/4 21:15,7246,3.9,11802.7,244,4.1,24,834,2.8,7246,4941
2022/3/4 21:30,4935,3.9,12162.5,251,3.8,25,834,2.5,4935,4941
2022/3/4 21:45,6580,4,12522.3,259,3.4,26,834,2.8,6580,2764
2022/3/4 22:00,11213,4,12882.1,266,3.1,27,834,3.2,11213,5695
2022/3/4 22:15,10297,4,13369.3,270,2.8,27,834,3,10297,9883
